timestamp,host,process_name,cpu_percent,memory_mb,disk_write_mb,file_write_count,file_rename_count,network_connections,child_process_count,unsigned_binary,suspicious_extension_changes,entropy_score,shadow_copy_events,label
2026-05-16T20:15:00,host-24,python.exe,40,1180,25.8,117,6,14,3,0,4,4.5,0,benign
2026-05-16T20:20:00,host-29,powershell.exe,77,393,122.3,151,70,0,7,0,39,6.9,0,suspicious
2026-05-16T20:25:00,host-35,chrome.exe,30,1612,48.3,92,10,69,0,0,3,5.1,0,benign
2026-05-16T20:30:00,host-17,outlook.exe,0,515,0.0,45,14,29,2,0,1,4.5,0,benign
2026-05-16T20:35:00,host-12,chrome.exe,42,1549,28.4,52,7,15,1,0,0,4.5,0,benign
2026-05-16T20:40:00,host-18,python.exe,7,1928,0.0,0,4,37,3,0,0,4.0,0,benign
2026-05-16T20:45:00,host-44,python.exe,45,1302,24.7,20,4,71,0,0,0,4.1,0,benign
2026-05-16T20:50:00,host-09,miner.exe,98,1750,0.0,41,0,47,3,1,2,4.7,0,suspicious
2026-05-16T20:55:00,host-23,explorer.exe,37,547,74.4,2,4,23,1,1,0,5.0,0,benign
2026-05-16T21:00:00,host-32,python.exe,35,821,0.0,2,6,45,2,0,1,4.1,0,benign
2026-05-16T21:05:00,host-19,miner.exe,100,1709,16.0,55,0,40,2,0,0,5.0,0,suspicious
2026-05-16T21:10:00,host-12,svchost.exe,17,231,30.4,102,4,0,3,0,0,4.5,0,benign
2026-05-16T21:15:00,host-49,code.exe,13,822,7.1,16,6,42,2,0,0,3.6,0,benign
2026-05-16T21:20:00,host-16,teams.exe,45,1300,33.1,45,10,3,0,0,1,3.9,0,benign
2026-05-16T21:25:00,host-17,excel.exe,31,1003,57.9,30,1,66,4,0,0,3.8,0,benign
2026-05-16T21:30:00,host-09,powershell.exe,54,352,159.6,157,0,0,7,1,73,6.4,1,suspicious
2026-05-16T21:35:00,host-28,powershell.exe,101,1077,137.7,61,70,81,6,0,28,6.5,1,suspicious
2026-05-16T21:40:00,host-11,teams.exe,1,1265,44.2,58,0,3,2,0,0,5.1,0,benign
2026-05-16T21:45:00,host-48,encryptor.exe,93,1334,494.5,166,155,56,0,1,122,8.9,1,suspicious
2026-05-16T21:50:00,host-24,explorer.exe,3,330,29.7,23,4,41,6,0,2,4.6,0,benign
2026-05-16T21:55:00,host-22,excel.exe,26,1100,0.0,0,0,74,0,1,0,4.2,0,benign
2026-05-16T22:00:00,host-19,outlook.exe,48,583,46.7,72,7,26,1,0,0,3.7,0,benign
2026-05-16T22:05:00,host-03,chrome.exe,6,355,14.3,13,0,72,0,0,2,4.9,0,benign
2026-05-16T22:10:00,host-19,excel.exe,22,474,0.0,17,12,26,6,0,7,5.4,0,benign
2026-05-16T22:15:00,host-27,encryptor.exe,87,1291,386.5,300,189,40,2,1,96,8.1,1,suspicious
2026-05-16T22:20:00,host-14,encryptor.exe,89,1664,378.5,289,189,0,4,1,115,7.9,1,suspicious
2026-05-16T22:25:00,host-06,svchost.exe,11,174,2.9,14,8,55,0,0,2,3.6,0,benign
2026-05-16T22:30:00,host-10,encryptor.exe,76,1252,417.3,490,140,14,3,1,88,8.6,1,suspicious
2026-05-16T22:35:00,host-51,outlook.exe,56,201,13.0,0,4,56,2,0,4,4.5,0,benign
2026-05-16T22:40:00,host-31,svchost.exe,6,485,56.9,27,12,0,0,0,0,4.5,0,suspicious
2026-05-16T22:45:00,host-36,miner.exe,99,2146,12.0,12,0,104,3,1,0,4.0,0,suspicious
2026-05-16T22:50:00,host-20,python.exe,50,1286,21.9,80,0,28,2,0,0,4.1,0,benign
2026-05-16T22:55:00,host-24,chrome.exe,24,1237,15.0,45,7,29,3,0,2,5.0,0,benign
2026-05-16T23:00:00,host-55,chrome.exe,33,1207,57.4,0,11,76,3,0,1,4.3,0,benign
2026-05-16T23:05:00,host-19,encryptor.exe,95,1559,430.8,177,230,62,3,1,57,8.4,1,suspicious
2026-05-16T23:10:00,host-15,explorer.exe,46,1725,19.2,45,7,9,2,0,0,4.8,0,benign
2026-05-16T23:15:00,host-56,encryptor.exe,94,1484,504.1,265,117,60,3,1,62,8.6,1,benign
2026-05-16T23:20:00,host-06,outlook.exe,20,0,0.0,67,5,3,3,0,2,4.2,0,benign
2026-05-16T23:25:00,host-19,teams.exe,29,1291,0.0,0,0,49,1,0,3,3.8,1,benign
2026-05-16T23:30:00,host-03,outlook.exe,39,327,15.2,0,2,67,1,0,0,3.3,0,benign
2026-05-16T23:35:00,host-48,encryptor.exe,92,1210,312.2,327,124,42,2,1,70,8.7,1,suspicious
2026-05-16T23:40:00,host-12,outlook.exe,19,846,11.2,58,7,11,0,0,0,4.0,0,benign
2026-05-16T23:45:00,host-09,teams.exe,61,631,8.0,4,3,37,0,0,2,4.8,0,benign
2026-05-16T23:50:00,host-24,encryptor.exe,91,1204,318.8,238,194,41,2,1,91,8.5,1,suspicious
2026-05-16T23:55:00,host-57,encryptor.exe,90,840,315.3,157,156,3,5,1,90,8.3,1,suspicious
2026-05-17T00:00:00,host-12,svchost.exe,36,1062,51.6,20,0,56,2,0,5,4.6,0,benign
2026-05-17T00:05:00,host-25,excel.exe,25,1238,42.0,59,7,41,3,0,5,3.6,0,benign
2026-05-17T00:10:00,host-09,svchost.exe,23,614,23.4,52,0,29,5,0,0,4.8,0,suspicious
2026-05-17T00:15:00,host-16,excel.exe,16,579,11.3,87,0,0,0,0,0,4.1,0,benign
2026-05-17T00:20:00,host-25,outlook.exe,23,118,11.8,45,0,46,4,0,2,4.2,0,benign
2026-05-17T00:25:00,host-52,code.exe,48,415,5.6,19,2,21,2,0,0,3.7,0,benign
2026-05-17T00:30:00,host-43,chrome.exe,49,875,0.0,71,12,8,2,0,1,3.3,0,benign
2026-05-17T00:35:00,host-57,rclone.exe,69,508,76.7,73,6,201,4,1,0,4.2,0,suspicious
2026-05-17T00:40:00,host-22,miner.exe,100,1638,2.8,0,0,20,1,1,1,5.9,0,suspicious
2026-05-17T00:45:00,host-49,teams.exe,19,363,8.8,40,0,5,3,0,0,3.6,0,benign
2026-05-17T00:50:00,host-01,svchost.exe,35,570,0.0,20,6,52,3,0,4,4.0,0,benign
2026-05-17T00:55:00,host-44,encryptor.exe,74,814,250.1,86,233,66,2,0,130,8.5,1,suspicious
2026-05-17T01:00:00,host-47,encryptor.exe,97,1385,398.5,294,84,43,0,1,108,7.9,1,suspicious
2026-05-17T01:05:00,host-03,teams.exe,24,290,40.0,13,0,43,0,0,0,4.7,0,benign
2026-05-17T01:10:00,host-23,miner.exe,101,1658,26.3,6,0,59,1,0,1,3.7,0,suspicious
2026-05-17T01:15:00,host-25,chrome.exe,44,443,0.0,10,4,24,0,0,1,4.5,0,benign
2026-05-17T01:20:00,host-32,miner.exe,100,1956,25.8,30,0,60,0,0,3,3.9,0,suspicious
2026-05-17T01:25:00,host-57,encryptor.exe,72,1215,132.2,319,216,50,2,1,105,7.9,1,suspicious
2026-05-17T01:30:00,host-08,powershell.exe,80,658,202.4,95,79,21,4,1,17,7.5,1,suspicious
2026-05-17T01:35:00,host-36,powershell.exe,54,521,136.0,156,76,67,4,1,68,5.1,0,suspicious
2026-05-17T01:40:00,host-12,teams.exe,36,1028,0.0,19,3,48,7,0,0,4.2,0,benign
2026-05-17T01:45:00,host-52,outlook.exe,35,662,17.3,91,0,37,4,1,0,5.1,0,benign
2026-05-17T01:50:00,host-36,powershell.exe,72,343,153.2,78,97,56,15,0,19,5.5,0,suspicious
2026-05-17T01:55:00,host-57,chrome.exe,49,224,1.2,35,0,28,3,0,2,5.0,0,benign
2026-05-17T02:00:00,host-21,encryptor.exe,81,1297,362.3,435,145,15,1,1,72,8.1,1,suspicious
2026-05-17T02:05:00,host-49,python.exe,41,817,43.9,27,3,34,5,0,3,3.9,0,benign
2026-05-17T02:10:00,host-34,excel.exe,25,1264,38.6,45,4,32,0,0,0,3.3,0,suspicious
2026-05-17T02:15:00,host-59,code.exe,49,1609,1.1,0,8,65,5,0,0,4.5,0,benign
2026-05-17T02:20:00,host-44,miner.exe,100,1265,0.0,31,0,104,0,1,2,4.5,0,suspicious
2026-05-17T02:25:00,host-44,encryptor.exe,99,887,400.7,145,209,0,7,1,1,8.1,1,suspicious
2026-05-17T02:30:00,host-04,outlook.exe,10,321,40.5,82,2,30,0,0,1,4.2,0,benign
2026-05-17T02:35:00,host-40,miner.exe,101,1417,40.1,28,8,95,2,1,0,5.0,0,suspicious
2026-05-17T02:40:00,host-22,encryptor.exe,97,810,450.0,360,252,45,3,1,138,8.3,1,suspicious
2026-05-17T02:45:00,host-52,chrome.exe,32,1251,30.2,80,5,11,3,0,0,4.6,0,benign
2026-05-17T02:50:00,host-30,miner.exe,101,2052,17.8,21,0,112,4,1,0,4.6,0,suspicious
2026-05-17T02:55:00,host-46,powershell.exe,87,468,94.1,134,124,64,12,1,65,5.2,1,suspicious
2026-05-17T03:00:00,host-38,teams.exe,24,795,4.7,38,6,40,6,0,0,5.3,0,benign
2026-05-17T03:05:00,host-18,miner.exe,98,1667,0.0,5,0,79,4,1,3,5.3,1,suspicious
2026-05-17T03:10:00,host-37,powershell.exe,101,665,59.5,130,18,55,4,1,43,8.4,0,suspicious
2026-05-17T03:15:00,host-07,encryptor.exe,94,1668,165.2,310,151,0,0,1,87,8.8,1,suspicious
2026-05-17T03:20:00,host-30,outlook.exe,22,1248,45.8,35,0,38,3,0,0,3.9,0,benign
2026-05-17T03:25:00,host-27,explorer.exe,0,1928,4.7,70,2,37,1,0,0,4.0,0,benign
2026-05-17T03:30:00,host-02,chrome.exe,59,624,71.5,54,4,34,6,0,1,4.1,0,benign
2026-05-17T03:35:00,host-11,code.exe,25,243,29.5,65,0,77,5,0,3,4.3,0,benign
2026-05-17T03:40:00,host-09,powershell.exe,77,872,207.0,115,47,88,4,1,8,6.0,1,suspicious
2026-05-17T03:45:00,host-47,explorer.exe,25,304,75.5,88,5,9,2,0,1,4.5,0,benign
2026-05-17T03:50:00,host-54,encryptor.exe,92,1383,322.0,113,175,19,4,1,108,8.8,1,suspicious
2026-05-17T03:55:00,host-30,encryptor.exe,75,1138,281.9,328,133,37,5,0,134,7.7,1,suspicious
2026-05-17T04:00:00,host-12,code.exe,26,872,0.0,13,2,12,1,0,0,4.5,0,benign
2026-05-17T04:05:00,host-53,excel.exe,33,256,17.3,34,2,43,3,0,2,4.4,0,benign
2026-05-17T04:10:00,host-51,explorer.exe,30,1224,49.3,58,5,54,1,0,0,5.0,0,benign
2026-05-17T04:15:00,host-42,encryptor.exe,98,888,368.1,307,206,4,4,1,65,7.8,0,suspicious
2026-05-17T04:20:00,host-04,rclone.exe,39,1013,63.3,47,13,326,2,1,3,5.3,0,suspicious
2026-05-17T04:25:00,host-30,chrome.exe,12,779,14.5,13,4,29,1,0,1,4.9,0,benign
2026-05-17T04:30:00,host-13,teams.exe,9,605,17.5,37,2,4,4,0,0,3.4,0,benign
2026-05-17T04:35:00,host-43,rclone.exe,61,1373,16.9,113,4,202,1,1,5,6.7,0,suspicious
2026-05-17T04:40:00,host-48,code.exe,35,401,0.0,0,0,64,3,0,1,4.1,0,benign
2026-05-17T04:45:00,host-48,outlook.exe,10,1694,12.6,5,7,31,3,0,3,5.6,0,benign
2026-05-17T04:50:00,host-14,encryptor.exe,100,1313,249.5,182,225,0,0,1,89,8.6,0,suspicious
2026-05-17T04:55:00,host-36,teams.exe,29,1200,49.5,24,0,0,0,0,1,3.6,0,benign
2026-05-17T05:00:00,host-57,rclone.exe,20,645,80.3,25,0,156,6,0,0,5.5,0,suspicious
2026-05-17T05:05:00,host-43,teams.exe,46,1676,9.7,17,8,60,0,1,1,3.8,0,benign
2026-05-17T05:10:00,host-37,powershell.exe,56,83,213.5,68,155,99,6,0,54,6.2,1,suspicious
2026-05-17T05:15:00,host-01,encryptor.exe,93,1108,257.1,249,222,18,2,1,88,8.0,1,suspicious
2026-05-17T05:20:00,host-27,excel.exe,19,680,34.6,0,9,55,3,0,0,3.5,0,benign
2026-05-17T05:25:00,host-42,teams.exe,52,769,65.1,49,6,18,5,0,4,4.4,0,benign
2026-05-17T05:30:00,host-58,svchost.exe,27,0,40.3,0,3,27,0,0,5,4.1,0,benign
2026-05-17T05:35:00,host-15,chrome.exe,29,1140,55.8,82,0,9,2,0,0,3.9,0,benign
2026-05-17T05:40:00,host-57,explorer.exe,31,666,54.3,42,0,2,2,0,0,4.7,0,benign
2026-05-17T05:45:00,host-28,chrome.exe,38,1285,10.1,0,6,32,0,0,0,3.4,0,benign
2026-05-17T05:50:00,host-13,teams.exe,30,1198,22.5,1,0,15,5,0,0,4.3,0,benign
2026-05-17T05:55:00,host-06,rclone.exe,45,876,71.2,9,6,254,7,1,0,5.1,0,suspicious
2026-05-17T06:00:00,host-42,excel.exe,37,220,5.7,0,2,0,5,0,1,3.4,0,benign
2026-05-17T06:05:00,host-43,excel.exe,16,464,18.2,0,14,33,4,1,0,5.2,0,benign
2026-05-17T06:10:00,host-27,rclone.exe,46,525,52.5,12,10,220,3,0,8,3.7,0,suspicious
2026-05-17T06:15:00,host-29,encryptor.exe,95,1212,405.0,358,306,30,2,1,6,8.4,1,suspicious
2026-05-17T06:20:00,host-22,powershell.exe,88,1031,254.0,151,57,0,12,0,38,6.2,1,suspicious
2026-05-17T06:25:00,host-09,encryptor.exe,94,741,410.6,213,139,43,1,1,88,7.7,1,suspicious
2026-05-17T06:30:00,host-01,miner.exe,100,2100,18.0,32,3,50,0,1,4,5.0,0,suspicious
2026-05-17T06:35:00,host-25,teams.exe,43,427,64.5,80,2,41,7,0,1,6.0,0,benign
2026-05-17T06:40:00,host-48,encryptor.exe,88,1215,389.6,130,220,8,4,1,73,8.0,0,suspicious
2026-05-17T06:45:00,host-12,svchost.exe,28,1634,22.1,18,0,27,4,0,1,5.0,0,benign
2026-05-17T06:50:00,host-52,rclone.exe,35,356,160.5,68,4,301,0,1,8,4.9,0,suspicious
2026-05-17T06:55:00,host-35,svchost.exe,25,656,17.1,5,3,30,5,0,6,3.0,0,benign
2026-05-17T07:00:00,host-17,code.exe,0,777,0.0,0,13,21,2,0,0,3.8,0,benign
2026-05-17T07:05:00,host-12,outlook.exe,3,1394,31.9,18,4,44,2,0,0,5.5,0,benign
2026-05-17T07:10:00,host-37,explorer.exe,12,1485,17.3,0,0,33,0,0,3,5.4,0,benign
2026-05-17T07:15:00,host-40,chrome.exe,18,1783,0.0,33,0,39,5,0,0,5.2,0,benign
2026-05-17T07:20:00,host-24,encryptor.exe,97,1173,414.6,14,164,40,3,1,122,8.0,1,suspicious
2026-05-17T07:25:00,host-37,code.exe,10,1293,7.4,20,7,9,0,0,1,3.4,0,benign
2026-05-17T07:30:00,host-59,rclone.exe,0,1116,17.0,0,9,236,1,1,8,6.3,0,suspicious
2026-05-17T07:35:00,host-27,encryptor.exe,94,697,290.8,129,194,27,2,1,54,8.1,1,suspicious
2026-05-17T07:40:00,host-01,excel.exe,11,801,23.6,60,5,37,0,0,2,4.7,0,benign
2026-05-17T07:45:00,host-31,miner.exe,96,1390,0.0,14,3,5,1,1,5,4.7,0,suspicious
2026-05-17T07:50:00,host-12,powershell.exe,55,1093,239.7,115,65,0,3,1,59,7.5,0,suspicious
2026-05-17T07:55:00,host-05,outlook.exe,64,352,0.0,25,0,21,4,0,1,4.3,0,benign
2026-05-17T08:00:00,host-02,python.exe,21,1602,18.1,0,0,73,5,0,0,4.5,0,benign
2026-05-17T08:05:00,host-22,excel.exe,13,327,54.1,71,2,39,3,0,3,4.8,1,suspicious
2026-05-17T08:10:00,host-39,svchost.exe,1,485,31.3,69,0,7,3,0,0,4.1,0,benign
2026-05-17T08:15:00,host-37,encryptor.exe,91,1051,242.3,254,222,40,4,1,123,8.4,1,suspicious
2026-05-17T08:20:00,host-01,chrome.exe,39,393,12.0,0,6,61,4,0,3,4.7,0,benign
2026-05-17T08:25:00,host-38,encryptor.exe,91,1066,219.0,152,194,43,3,1,64,8.0,1,suspicious
2026-05-17T08:30:00,host-41,code.exe,44,928,61.6,85,0,38,0,0,1,5.1,0,benign
2026-05-17T08:35:00,host-57,chrome.exe,7,1473,70.9,33,3,36,0,0,5,4.2,0,benign
2026-05-17T08:40:00,host-01,rclone.exe,5,889,183.1,131,8,272,7,0,5,6.8,0,suspicious
2026-05-17T08:45:00,host-01,python.exe,25,1016,27.9,79,5,26,0,0,2,3.9,0,benign
2026-05-17T08:50:00,host-40,encryptor.exe,83,1654,371.7,276,222,38,0,1,73,9.1,1,suspicious
2026-05-17T08:55:00,host-48,encryptor.exe,74,1463,186.8,265,246,14,1,1,78,8.2,0,suspicious
2026-05-17T09:00:00,host-09,powershell.exe,60,1233,122.7,181,105,35,6,0,49,5.9,0,suspicious
2026-05-17T09:05:00,host-58,rclone.exe,52,729,52.1,107,4,155,2,0,0,4.5,0,suspicious
2026-05-17T09:10:00,host-09,encryptor.exe,77,1750,476.6,568,241,34,6,1,73,8.4,1,suspicious
2026-05-17T09:15:00,host-37,explorer.exe,38,548,36.8,88,9,39,2,0,1,4.9,0,benign
2026-05-17T09:20:00,host-32,powershell.exe,59,611,196.8,151,158,53,7,1,59,6.8,0,benign
2026-05-17T09:25:00,host-20,python.exe,25,447,7.8,14,0,5,1,0,2,4.4,0,benign
2026-05-17T09:30:00,host-58,powershell.exe,89,840,144.0,118,29,65,8,1,53,6.2,0,suspicious
2026-05-17T09:35:00,host-47,rclone.exe,18,973,81.4,95,3,30,2,1,0,5.0,0,suspicious
2026-05-17T09:40:00,host-38,miner.exe,96,1672,11.8,0,1,83,3,0,0,5.1,0,suspicious
2026-05-17T09:45:00,host-36,code.exe,35,895,54.8,41,3,40,1,0,1,3.7,0,benign
2026-05-17T09:50:00,host-14,miner.exe,98,2121,2.6,70,1,120,6,1,4,4.4,0,suspicious
2026-05-17T09:55:00,host-07,rclone.exe,26,862,126.8,65,3,218,0,1,1,5.8,0,suspicious
2026-05-17T10:00:00,host-17,chrome.exe,52,551,30.5,36,6,15,4,0,3,4.4,0,benign
2026-05-17T10:05:00,host-13,rclone.exe,63,916,56.9,57,2,210,4,1,5,5.5,0,suspicious
2026-05-17T10:10:00,host-36,chrome.exe,8,809,0.0,60,7,5,5,0,0,4.4,0,benign
2026-05-17T10:15:00,host-33,rclone.exe,67,999,90.3,80,2,298,3,0,6,4.4,0,suspicious
2026-05-17T10:20:00,host-15,miner.exe,104,1456,22.8,20,1,64,2,0,2,4.6,1,suspicious
2026-05-17T10:25:00,host-34,powershell.exe,86,1119,179.6,106,95,0,16,0,79,6.0,1,suspicious
2026-05-17T10:30:00,host-27,encryptor.exe,93,1274,303.5,122,197,0,0,1,98,9.2,1,suspicious
2026-05-17T10:35:00,host-51,rclone.exe,95,337,39.3,37,10,111,5,1,4,5.8,0,suspicious
2026-05-17T10:40:00,host-04,powershell.exe,67,411,281.2,63,96,56,13,1,53,6.7,0,suspicious
2026-05-17T10:45:00,host-44,encryptor.exe,89,744,263.8,390,103,23,8,1,107,8.0,1,suspicious
2026-05-17T10:50:00,host-13,python.exe,28,2678,8.2,54,0,58,3,0,1,5.2,0,benign
2026-05-17T10:55:00,host-37,powershell.exe,107,680,162.7,199,21,15,7,1,57,7.5,0,suspicious
2026-05-17T11:00:00,host-18,explorer.exe,43,1798,21.1,31,10,67,1,0,4,3.4,0,benign
2026-05-17T11:05:00,host-13,teams.exe,29,1033,8.0,111,5,58,0,0,2,5.4,0,benign
2026-05-17T11:10:00,host-11,teams.exe,28,654,0.0,0,0,42,3,1,0,4.9,0,benign
2026-05-17T11:15:00,host-43,code.exe,28,1709,48.4,31,6,2,3,1,2,6.1,0,benign
2026-05-17T11:20:00,host-46,teams.exe,11,2082,32.3,20,2,41,2,0,5,3.6,0,benign
2026-05-17T11:25:00,host-50,excel.exe,0,0,25.6,35,0,0,6,0,1,5.6,0,benign
2026-05-17T11:30:00,host-27,svchost.exe,36,1107,51.2,0,7,55,4,0,2,3.8,0,benign
2026-05-17T11:35:00,host-14,explorer.exe,14,655,1.0,0,13,17,3,0,4,4.4,0,suspicious
2026-05-17T11:40:00,host-22,outlook.exe,10,840,16.7,128,1,55,6,0,0,3.5,0,benign
2026-05-17T11:45:00,host-54,rclone.exe,97,1093,5.0,52,13,163,8,1,3,4.6,0,suspicious
2026-05-17T11:50:00,host-50,excel.exe,3,696,0.1,75,8,44,0,0,0,4.2,0,benign
2026-05-17T11:55:00,host-18,encryptor.exe,100,1304,339.0,405,234,15,4,1,25,8.6,0,suspicious
2026-05-17T12:00:00,host-18,excel.exe,17,1501,6.7,2,5,25,4,0,1,5.8,1,benign
2026-05-17T12:05:00,host-01,chrome.exe,33,735,35.4,55,0,55,0,0,1,5.2,0,benign
2026-05-17T12:10:00,host-16,encryptor.exe,99,1038,451.1,460,287,35,3,1,41,8.3,1,suspicious
2026-05-17T12:15:00,host-41,powershell.exe,87,264,125.4,260,110,58,10,1,0,7.2,1,suspicious
2026-05-17T12:20:00,host-43,excel.exe,64,1812,45.8,8,13,45,0,0,3,3.9,0,benign
2026-05-17T12:25:00,host-36,python.exe,7,1334,0.0,50,0,2,0,0,1,4.5,0,benign
2026-05-17T12:30:00,host-07,encryptor.exe,88,1168,293.0,507,103,17,3,1,62,7.7,0,suspicious
2026-05-17T12:35:00,host-34,svchost.exe,24,198,38.5,6,0,14,1,0,0,3.9,0,benign
2026-05-17T12:40:00,host-59,teams.exe,42,557,48.1,45,0,0,6,0,3,5.4,0,benign
2026-05-17T12:45:00,host-08,teams.exe,14,648,22.4,0,5,22,0,0,0,4.8,0,benign
2026-05-17T12:50:00,host-43,excel.exe,24,726,32.2,42,0,30,3,0,2,3.4,0,benign
2026-05-17T12:55:00,host-17,excel.exe,45,1368,15.4,27,0,0,0,0,4,3.4,0,benign
2026-05-17T13:00:00,host-07,rclone.exe,54,1131,37.7,54,3,271,9,1,0,5.6,0,suspicious
2026-05-17T13:05:00,host-58,python.exe,55,1632,42.0,0,3,38,2,0,4,3.8,0,benign
2026-05-17T13:10:00,host-37,powershell.exe,52,846,134.9,62,0,53,7,1,16,6.6,1,suspicious
2026-05-17T13:15:00,host-52,svchost.exe,44,920,21.7,29,0,7,0,0,2,4.3,0,benign
2026-05-17T13:20:00,host-01,outlook.exe,16,2156,45.5,46,10,61,0,0,1,4.7,0,benign
2026-05-17T13:25:00,host-39,outlook.exe,0,686,0.0,4,5,38,1,0,4,4.3,0,benign
2026-05-17T13:30:00,host-04,svchost.exe,57,1470,0.0,12,5,22,3,0,4,4.3,0,benign
2026-05-17T13:35:00,host-07,chrome.exe,45,1090,36.2,0,0,29,5,0,4,5.1,0,benign
2026-05-17T13:40:00,host-36,python.exe,21,970,0.0,50,7,34,3,0,0,5.3,0,benign
2026-05-17T13:45:00,host-53,powershell.exe,93,782,201.5,39,67,79,5,0,37,6.9,1,suspicious
2026-05-17T13:50:00,host-51,miner.exe,94,1256,0.0,40,3,69,3,1,0,4.3,0,suspicious
2026-05-17T13:55:00,host-20,encryptor.exe,98,608,359.2,385,125,21,4,1,105,8.4,1,suspicious
2026-05-17T14:00:00,host-41,chrome.exe,7,1191,51.7,17,0,11,0,0,0,3.8,0,benign
2026-05-17T14:05:00,host-42,code.exe,3,131,33.8,36,2,44,2,0,0,3.3,0,benign
2026-05-17T14:10:00,host-41,outlook.exe,17,813,19.0,54,1,13,4,0,4,4.1,0,benign
2026-05-17T14:15:00,host-41,excel.exe,17,948,58.3,77,8,0,0,0,3,4.0,0,benign
2026-05-17T14:20:00,host-51,svchost.exe,17,640,43.7,31,0,7,1,0,3,4.8,0,benign
2026-05-17T14:25:00,host-46,python.exe,22,790,12.8,24,0,63,2,0,0,4.1,0,benign
2026-05-17T14:30:00,host-29,teams.exe,26,760,5.4,72,0,69,4,0,0,4.6,0,benign
2026-05-17T14:35:00,host-46,outlook.exe,42,978,24.4,62,7,0,1,0,1,4.8,0,benign
2026-05-17T14:40:00,host-19,code.exe,40,1716,12.8,69,7,44,2,0,0,3.6,0,benign
2026-05-17T14:45:00,host-41,excel.exe,21,443,13.3,69,0,35,2,0,0,3.4,0,benign
2026-05-17T14:50:00,host-33,python.exe,15,1480,0.0,14,0,63,6,0,0,4.3,0,suspicious
2026-05-17T14:55:00,host-57,powershell.exe,64,758,50.7,91,1,28,6,1,34,6.9,0,suspicious
2026-05-17T15:00:00,host-32,code.exe,30,783,0.0,32,1,49,3,0,1,4.5,0,benign
2026-05-17T15:05:00,host-47,excel.exe,4,581,0.0,45,6,0,2,0,2,3.6,0,benign
2026-05-17T15:10:00,host-14,python.exe,32,1455,14.9,50,9,27,0,0,4,5.1,0,benign
2026-05-17T15:15:00,host-45,excel.exe,26,1744,0.0,118,1,11,4,0,2,3.8,0,benign
2026-05-17T15:20:00,host-20,excel.exe,10,1426,5.5,32,0,56,1,0,3,4.0,0,benign
2026-05-17T15:25:00,host-24,outlook.exe,17,923,0.0,37,6,33,4,0,0,3.6,0,benign
2026-05-17T15:30:00,host-16,chrome.exe,7,101,0.0,67,1,6,0,0,1,3.9,0,benign
2026-05-17T15:35:00,host-32,encryptor.exe,102,499,346.4,223,213,46,4,1,65,8.6,1,suspicious
2026-05-17T15:40:00,host-06,code.exe,30,1258,35.8,41,3,28,0,0,2,3.9,0,benign
2026-05-17T15:45:00,host-25,python.exe,40,662,30.2,66,0,73,7,0,3,4.7,0,benign
2026-05-17T15:50:00,host-23,encryptor.exe,82,1041,419.1,196,166,23,1,1,54,8.5,0,suspicious
2026-05-17T15:55:00,host-07,svchost.exe,10,1088,14.7,72,5,62,1,0,5,4.3,0,benign
2026-05-17T16:00:00,host-48,chrome.exe,45,653,34.7,50,5,50,3,0,3,5.0,0,benign
2026-05-17T16:05:00,host-48,teams.exe,47,771,23.3,32,1,36,0,0,0,4.7,0,benign
2026-05-17T16:10:00,host-34,chrome.exe,46,679,35.9,15,7,56,4,0,2,5.0,0,benign
2026-05-17T16:15:00,host-53,powershell.exe,56,1018,19.3,0,26,0,9,0,1,6.8,1,suspicious
2026-05-17T16:20:00,host-06,svchost.exe,19,735,49.5,115,1,0,2,0,1,4.7,0,benign
2026-05-17T16:25:00,host-37,rclone.exe,35,1076,91.5,99,16,203,0,0,9,3.6,0,suspicious
2026-05-17T16:30:00,host-50,miner.exe,100,1514,9.4,4,0,81,1,1,1,5.0,0,suspicious
2026-05-17T16:35:00,host-14,teams.exe,26,1268,45.9,68,0,46,3,0,0,4.7,0,benign
2026-05-17T16:40:00,host-45,svchost.exe,29,780,29.8,18,2,0,0,0,1,4.4,0,benign
2026-05-17T16:45:00,host-02,excel.exe,21,524,32.0,47,5,48,2,0,4,3.7,0,benign
2026-05-17T16:50:00,host-53,encryptor.exe,97,1142,246.3,532,83,23,0,1,66,8.7,1,suspicious
2026-05-17T16:55:00,host-26,chrome.exe,29,774,0.0,3,0,69,3,0,2,3.1,0,benign
2026-05-17T17:00:00,host-43,excel.exe,24,1069,19.8,70,5,43,5,0,4,3.9,0,benign
2026-05-17T17:05:00,host-10,encryptor.exe,102,748,352.9,349,186,22,4,1,131,8.4,1,suspicious
2026-05-17T17:10:00,host-08,powershell.exe,98,1147,194.8,0,28,49,5,1,47,6.6,1,suspicious
2026-05-17T17:15:00,host-59,encryptor.exe,88,1485,368.6,460,189,51,0,1,73,8.1,0,suspicious
2026-05-17T17:20:00,host-18,explorer.exe,36,538,0.0,0,1,26,4,0,0,4.4,0,benign
2026-05-17T17:25:00,host-33,rclone.exe,54,995,23.6,57,0,111,3,0,0,3.9,0,suspicious
2026-05-17T17:30:00,host-55,powershell.exe,80,774,120.0,139,16,20,14,1,52,7.8,1,suspicious
2026-05-17T17:35:00,host-52,powershell.exe,73,923,170.3,145,69,4,0,0,23,5.1,1,suspicious
